Ambito;ISO3;Area;Producto;Codigo del year;Year;Unidad;Valor;Simbolo;Descripcion del Simbolo
Cobertura de la tierra;ARE;Emiratos Arabes Unidos;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ARE;Emiratos Arabes Unidos;Tierras deserticas;2020;2020;1000 ha;6806.22;E;Valor estimado
Cobertura de la tierra;ARE;Emiratos Arabes Unidos;Tierras deserticas;2021;2021;1000 ha;6756.32;E;Valor estimado
Cobertura de la tierra;ARE;Emiratos Arabes Unidos;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ARE;Emiratos Arabes Unidos;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ARE;Emiratos Arabes Unidos;Cuerpos de aguas interiores;2020;2020;1000 ha;33.55;E;Valor estimado
Cobertura de la tierra;ARE;Emiratos Arabes Unidos;Cuerpos de aguas interiores;2021;2021;1000 ha;34.89;E;Valor estimado
Cobertura de la tierra;ARE;Emiratos Arabes Unidos;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ARE;Emiratos Arabes Unidos;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ERI;Eritrea;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;11.6;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;10.49;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Cultivos herbaceos;2020;2020;1000 ha;624.53;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Cultivos herbaceos;2021;2021;1000 ha;596.44;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ERI;Eritrea;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ERI;Eritrea;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ERI;Eritrea;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ERI;Eritrea;Pastizales;2020;2020;1000 ha;3428.01;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Pastizales;2021;2021;1000 ha;3278.58;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Areas cubiertas por arboles;2020;2020;1000 ha;43.83;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Areas cubiertas por arboles;2021;2021;1000 ha;55.24;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Manglares;2020;2020;1000 ha;1.84;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Manglares;2021;2021;1000 ha;1.64;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Areas cubiertas por arbustos;2020;2020;1000 ha;1455.22;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Areas cubiertas por arbustos;2021;2021;1000 ha;1730.66;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;3.57;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;2.48;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ERI;Eritrea;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ERI;Eritrea;Tierras deserticas;2020;2020;1000 ha;6483.65;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Tierras deserticas;2021;2021;1000 ha;6377.67;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Cuerpos de aguas interiores;2020;2020;1000 ha;24.49;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Cuerpos de aguas interiores;2021;2021;1000 ha;23.53;E;Valor estimado
Cobertura de la tierra;ERI;Eritrea;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ERI;Eritrea;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVK;Eslovaquia;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;118.18;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;139.78;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Cultivos herbaceos;2020;2020;1000 ha;1396.41;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Cultivos herbaceos;2021;2021;1000 ha;1385.31;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVK;Eslovaquia;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVK;Eslovaquia;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVK;Eslovaquia;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVK;Eslovaquia;Pastizales;2020;2020;1000 ha;750.41;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Pastizales;2021;2021;1000 ha;748.44;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Areas cubiertas por arboles;2020;2020;1000 ha;2581.43;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Areas cubiertas por arboles;2021;2021;1000 ha;2590.43;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Manglares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Areas cubiertas por arbustos;2020;2020;1000 ha;0.18;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Areas cubiertas por arbustos;2021;2021;1000 ha;0.02;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;2.73;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;2.57;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVK;Eslovaquia;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVK;Eslovaquia;Tierras deserticas;2020;2020;1000 ha;21.81;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Tierras deserticas;2021;2021;1000 ha;4.05;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Nieve permanente y glaciares;2021;2021;1000 ha;0.02;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Cuerpos de aguas interiores;2020;2020;1000 ha;36.51;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Cuerpos de aguas interiores;2021;2021;1000 ha;37.05;E;Valor estimado
Cobertura de la tierra;SVK;Eslovaquia;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVK;Eslovaquia;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVN;Eslovenia;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;39.28;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;49.69;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Cultivos herbaceos;2020;2020;1000 ha;158.98;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Cultivos herbaceos;2021;2021;1000 ha;156.6;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVN;Eslovenia;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVN;Eslovenia;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVN;Eslovenia;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVN;Eslovenia;Pastizales;2020;2020;1000 ha;362.22;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Pastizales;2021;2021;1000 ha;389.6;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Areas cubiertas por arboles;2020;2020;1000 ha;1440.94;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Areas cubiertas por arboles;2021;2021;1000 ha;1414.32;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Manglares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Areas cubiertas por arbustos;2020;2020;1000 ha;2.15;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Areas cubiertas por arbustos;2021;2021;1000 ha;1.76;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;1.27;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;1.03;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVN;Eslovenia;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVN;Eslovenia;Tierras deserticas;2020;2020;1000 ha;18.87;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Tierras deserticas;2021;2021;1000 ha;9.72;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Nieve permanente y glaciares;2020;2020;1000 ha;0.01;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Nieve permanente y glaciares;2021;2021;1000 ha;0.1;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Cuerpos de aguas interiores;2020;2020;1000 ha;8.09;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Cuerpos de aguas interiores;2021;2021;1000 ha;9;E;Valor estimado
Cobertura de la tierra;SVN;Eslovenia;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;SVN;Eslovenia;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESP;España;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;991.96;E;Valor estimado
Cobertura de la tierra;ESP;España;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;1085.14;E;Valor estimado
Cobertura de la tierra;ESP;España;Cultivos herbaceos;2020;2020;1000 ha;12081.64;E;Valor estimado
Cobertura de la tierra;ESP;España;Cultivos herbaceos;2021;2021;1000 ha;11949.41;E;Valor estimado
Cobertura de la tierra;ESP;España;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESP;España;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESP;España;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESP;España;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESP;España;Pastizales;2020;2020;1000 ha;14727.22;E;Valor estimado
Cobertura de la tierra;ESP;España;Pastizales;2021;2021;1000 ha;15378.88;E;Valor estimado
Cobertura de la tierra;ESP;España;Areas cubiertas por arboles;2020;2020;1000 ha;15776.31;E;Valor estimado
Cobertura de la tierra;ESP;España;Areas cubiertas por arboles;2021;2021;1000 ha;17162.11;E;Valor estimado
Cobertura de la tierra;ESP;España;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ESP;España;Manglares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ESP;España;Areas cubiertas por arbustos;2020;2020;1000 ha;3554.93;E;Valor estimado
Cobertura de la tierra;ESP;España;Areas cubiertas por arbustos;2021;2021;1000 ha;3590.76;E;Valor estimado
Cobertura de la tierra;ESP;España;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;125.16;E;Valor estimado
Cobertura de la tierra;ESP;España;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;69.38;E;Valor estimado
Cobertura de la tierra;ESP;España;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESP;España;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESP;España;Tierras deserticas;2020;2020;1000 ha;2906.5;E;Valor estimado
Cobertura de la tierra;ESP;España;Tierras deserticas;2021;2021;1000 ha;932.94;E;Valor estimado
Cobertura de la tierra;ESP;España;Nieve permanente y glaciares;2020;2020;1000 ha;0.33;E;Valor estimado
Cobertura de la tierra;ESP;España;Nieve permanente y glaciares;2021;2021;1000 ha;0.35;E;Valor estimado
Cobertura de la tierra;ESP;España;Cuerpos de aguas interiores;2020;2020;1000 ha;411.66;E;Valor estimado
Cobertura de la tierra;ESP;España;Cuerpos de aguas interiores;2021;2021;1000 ha;406.72;E;Valor estimado
Cobertura de la tierra;ESP;España;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESP;España;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;USA;Estados Unidos de America;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;7965.88;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;8962.09;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Cultivos herbaceos;2020;2020;1000 ha;128746.08;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Cultivos herbaceos;2021;2021;1000 ha;127451.69;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;USA;Estados Unidos de America;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;USA;Estados Unidos de America;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;USA;Estados Unidos de America;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;USA;Estados Unidos de America;Pastizales;2020;2020;1000 ha;330722.87;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Pastizales;2021;2021;1000 ha;327293.73;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Areas cubiertas por arboles;2020;2020;1000 ha;336400.38;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Areas cubiertas por arboles;2021;2021;1000 ha;343526.82;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Manglares;2020;2020;1000 ha;213.1;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Manglares;2021;2021;1000 ha;233.26;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Areas cubiertas por arbustos;2020;2020;1000 ha;45316.34;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Areas cubiertas por arbustos;2021;2021;1000 ha;42182.01;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;10756.59;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;11856.64;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;USA;Estados Unidos de America;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;USA;Estados Unidos de America;Tierras deserticas;2020;2020;1000 ha;45029.52;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Tierras deserticas;2021;2021;1000 ha;43171.99;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Nieve permanente y glaciares;2020;2020;1000 ha;8881.13;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Nieve permanente y glaciares;2021;2021;1000 ha;9668.73;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Cuerpos de aguas interiores;2020;2020;1000 ha;19363.65;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Cuerpos de aguas interiores;2021;2021;1000 ha;19048.57;E;Valor estimado
Cobertura de la tierra;USA;Estados Unidos de America;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;USA;Estados Unidos de America;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;EST;Estonia;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;28.04;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;36.88;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Cultivos herbaceos;2020;2020;1000 ha;692.27;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Cultivos herbaceos;2021;2021;1000 ha;663.9;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;EST;Estonia;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;EST;Estonia;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;EST;Estonia;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;EST;Estonia;Pastizales;2020;2020;1000 ha;729.32;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Pastizales;2021;2021;1000 ha;825.66;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Areas cubiertas por arboles;2020;2020;1000 ha;2636.58;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Areas cubiertas por arboles;2021;2021;1000 ha;2602.55;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Manglares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Areas cubiertas por arbustos;2020;2020;1000 ha;20.7;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Areas cubiertas por arbustos;2021;2021;1000 ha;13.18;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;184.76;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;171.6;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;EST;Estonia;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;EST;Estonia;Tierras deserticas;2020;2020;1000 ha;26.68;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Tierras deserticas;2021;2021;1000 ha;5.93;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Cuerpos de aguas interiores;2020;2020;1000 ha;225.37;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Cuerpos de aguas interiores;2021;2021;1000 ha;224.01;E;Valor estimado
Cobertura de la tierra;EST;Estonia;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;EST;Estonia;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
